type,id,title,publishedTime,duration,thumbnails,descriptionSnippet,link,shelfTitle,viewCount.text,viewCount.short,channel.name,channel.id,channel.thumbnails,channel.link,accessibility.title,accessibility.duration
video,St-VB3Z63ak,✅ Best Wireless Security Cameras 👌 Top 5 Wireless Security Camera Picks | 2021 Review,3 months ago,8:38,"[{'url': 'https://i.ytimg.com/vi/St-VB3Z63ak/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBQ6QdXtzbY7DqS7costw7MtA7QHA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/St-VB3Z63ak/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBGBnCNbNhxVtsLcKLPj5kCsWeekg', 'width': 720, 'height': 404}]","[{'text': ""One of the things that can be really, really anxiety inducing is leaving your home and wondering what's happening to it while\xa0...""}]",https://www.youtube.com/watch?v=St-VB3Z63ak,,"5,644",5.6K,Consumer Buddy,UCMVSVjx5SjGWlLoF3m8feRw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhUcMtL7opvXdVJQ8kDj_KhS6XEb_PLnRhHGhQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCMVSVjx5SjGWlLoF3m8feRw,"✅ Best Wireless Security Cameras 👌 Top 5 Wireless Security Camera Picks | 2021 Review by Consumer Buddy 3 months ago 8 minutes, 38 seconds 5,644 views","8 minutes, 38 seconds"
video,8XZRwqWb0Pk,CHEAPEST CCTV CAMERA / ALL SECURITY DEVICES / CCTV CAMERA RETAIL & WHOLESALE / AMSEC SYSTEM,2 months ago,18:55,"[{'url': 'https://i.ytimg.com/vi/8XZRwqWb0Pk/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBS_qRM9gD-9cGpSQtOSgLHBYQQBA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/8XZRwqWb0Pk/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCD39bEmkgljSR-pr8g6Bo0vqPCkQ', 'width': 720, 'height': 404}]",[{'text': 'ASK ANYTHING QUESTION (MSG FOR PROMOTIONAL VIDEO CONTACT) INSTAGRAM https://www.instagram.com/au_vlog/\xa0...'}],https://www.youtube.com/watch?v=8XZRwqWb0Pk,,"70,139",70K,AU VLOG,UCi8AVkDq5r1nKp_G8r5b7Rg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwngIrIfsJymjv-kHnCxNFpqUudgdd6bYnto3YxN9OQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCi8AVkDq5r1nKp_G8r5b7Rg,"CHEAPEST CCTV CAMERA / ALL SECURITY DEVICES / CCTV CAMERA RETAIL & WHOLESALE / AMSEC SYSTEM by AU VLOG 2 months ago 18 minutes 70,139 views","18 minutes, 55 seconds"
video,74QK-sO6H-8,Top 5 Best Security Camera 2020,8 months ago,7:56,"[{'url': 'https://i.ytimg.com/vi/74QK-sO6H-8/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAgdhCgKRmxII6kf_z6OetAq3dITg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/74QK-sO6H-8/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDm6cqN6dW7Yl_dN8b1oZkncNWv7Q', 'width': 720, 'height': 404}]",[{'text': '▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭ Thank you so much for watching! Hope you liked the video. If the video\xa0...'}],https://www.youtube.com/watch?v=74QK-sO6H-8,,"22,236",22K,Balbest,UCJSNsSgLS5MnzCr3cw5DghQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhmIk84BXALjLZJ30uA17f8XvxcpJIHmzLr6-qNDQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCJSNsSgLS5MnzCr3cw5DghQ,"Top 5 Best Security Camera 2020 by Balbest 8 months ago 7 minutes, 56 seconds 22,236 views","7 minutes, 56 seconds"
video,jgUKVWDCunQ,Best Security Cameras in 2021 - Which One Should You Get To Secure Your Home?,1 month ago,9:17,"[{'url': 'https://i.ytimg.com/vi/jgUKVWDCunQ/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDXRqt_HkySeVAhiObTzr-JKBvOZg', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/jgUKVWDCunQ/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCNqmS0wzIpA4idhE5-UqW2-akpiQ', 'width': 720, 'height': 404}]","[{'text': 'Links to the best '}, {'text': 'security cameras', 'bold': True}, {'text': ' we listed in this video: ▻ 5. Wyze Cam Outdoor - https://amzn.to/366wsto ▻ 4. Ring Stick Up\xa0...'}]",https://www.youtube.com/watch?v=jgUKVWDCunQ,,"4,003",4K,10BestOnes,UCswqv-OXePrufGSxIbE9_Jg,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnh1KKYAnfBBh6ntBgQ5UTPpKnQAqFO3lU-lgrK0=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCswqv-OXePrufGSxIbE9_Jg,"Best Security Cameras in 2021 - Which One Should You Get To Secure Your Home? by 10BestOnes 1 month ago 9 minutes, 17 seconds 4,003 views","9 minutes, 17 seconds"
video,gGgPPvsZC5c,Xiaomi MI Home Security Camera 360 1080p Unboxing Setup,1 year ago,12:40,"[{'url': 'https://i.ytimg.com/vi/gGgPPvsZC5c/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD9iaIr9idXlRiuiPAKyUpX0-FUhQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/gGgPPvsZC5c/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLD8pNCYb_tHfELDXDWXY-wbE8p8HA', 'width': 720, 'height': 404}]",[{'text': 'Follow TechGuru Andrew on social networks Facebook ▻ http://bit.ly/2J2CKOC Twitter ▻http://bit.ly/2J14B1D Instagram\xa0...'}],https://www.youtube.com/watch?v=gGgPPvsZC5c,,"190,369",190K,TechGuru Andrew,UCJFEjMDbYucn0gm3YbJvc6w,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnixFbRvFNKVDCVFrg3MH74CMl6isF8SGUKtx0uKFQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCJFEjMDbYucn0gm3YbJvc6w,"Xiaomi MI Home Security Camera 360 1080p Unboxing Setup by TechGuru Andrew 1 year ago 12 minutes, 40 seconds 190,369 views","12 minutes, 40 seconds"
video,Y2QFu-tTvTI,How to Make a Smart Security Camera with a Raspberry Pi Zero,3 years ago,12:41,"[{'url': 'https://i.ytimg.com/vi/Y2QFu-tTvTI/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLC7QK4A4gdVDsJRUVqQbWPk4KbX8w', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/Y2QFu-tTvTI/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB4D0iXU8O6qTqJ9m_Whg3U4xz7fA', 'width': 720, 'height': 404}]","[{'text': 'In this video, we use a Raspberry Pi Zero W and a Raspberry Pi camera to make a smart '}, {'text': 'security camera', 'bold': True}, {'text': '! The camera uses object\xa0...'}]",https://www.youtube.com/watch?v=Y2QFu-tTvTI,,"969,149",969K,Hacker Shack,UCEcNXmr7DYq1XxpWHSxaN0w,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwni5jcVkFRHBeratk1XAOE7CtRs_FEJ_ypYibVI0VQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCEcNXmr7DYq1XxpWHSxaN0w,"How to Make a Smart Security Camera with a Raspberry Pi Zero by Hacker Shack 3 years ago 12 minutes, 41 seconds 969,149 views","12 minutes, 41 seconds"
video,RI2SQ_NKM90,Most CURSED Things Caught On SECURITY CAMERAS..,2 weeks ago,9:35,"[{'url': 'https://i.ytimg.com/vi/RI2SQ_NKM90/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCdhn1XUuFjb_nBrQtEAYMtlQFI6w', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/RI2SQ_NKM90/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCNLuUEXa5Tl-UlE-ZBD6l0jYQ3hg', 'width': 720, 'height': 404}]","[{'text': 'if you are scared, drop like ! Also stop hiding in the comments!!!! :) Gaming Channel @Caylus NEW MERCH HERE  \xa0...'}]",https://www.youtube.com/watch?v=RI2SQ_NKM90,,"1,994,771",1.9M,Infinite,UC_hSjGOO67A6gIDUcyuv_8A,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhT_ZagCG7koOhY8MiivmFOZDfjaPId3G8L_QtIqg=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UC_hSjGOO67A6gIDUcyuv_8A,"Most CURSED Things Caught On SECURITY CAMERAS.. by Infinite 2 weeks ago 9 minutes, 35 seconds 1,994,771 views","9 minutes, 35 seconds"
video,ll5d342QaCY,"How To Make A Raspberry Pi Zero WiFi Security Camera, Also Accessible Over The Internet",6 months ago,8:34,"[{'url': 'https://i.ytimg.com/vi/ll5d342QaCY/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAIi5scQdxvcAh83osZGBfQH_mPiA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/ll5d342QaCY/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBsZWOhakN5ghkP1B2MwlAehf6I3Q', 'width': 720, 'height': 404}]","[{'text': ""In this video, I'll show you step by step how to build your own WiFi ""}, {'text': 'security camera', 'bold': True}, {'text': ', which is accessible over your local network or\xa0...'}]",https://www.youtube.com/watch?v=ll5d342QaCY,,"84,980",84K,Michael Klements,UCPNq-cWaMPccZydtyhMXGGQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnis4FLHQ3t83fb7w1sjGZjUWZJwsUu6wVb3FnNg=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCPNq-cWaMPccZydtyhMXGGQ,"How To Make A Raspberry Pi Zero WiFi Security Camera, Also Accessible Over The Internet by Michael Klements 6 months ago 8 minutes, 34 seconds 84,980 views","8 minutes, 34 seconds"
video,TrCPruofAm8,Fake Security Camera With Red Light // BNT Dummy Fake Security Camera,1 year ago,5:44,"[{'url': 'https://i.ytimg.com/vi/TrCPruofAm8/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLB3LsF9D99_NsTG3p4wybVJOgI7OQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/TrCPruofAm8/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA75Vh_HhGugtvd7XaMtJmtR2wn7Q', 'width': 720, 'height': 404}]","[{'text': 'BNT Dummy Fake '}, {'text': 'Security Camera', 'bold': True}, {'text': ', with One Red LED Light at Night, for Home and Businesses Security Indoor/Outdoor (4 Pack,\xa0...'}]",https://www.youtube.com/watch?v=TrCPruofAm8,,"4,535",4.5K,Digital David,UCbrqaTDZphtEkiL7oNhLX8g,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnh1_hWhWFWH-OENGYaRQ7KPlunOiUC_HtpnGcxtmw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCbrqaTDZphtEkiL7oNhLX8g,"Fake Security Camera With Red Light // BNT Dummy Fake Security Camera by Digital David 1 year ago 5 minutes, 44 seconds 4,535 views","5 minutes, 44 seconds"
video,Pfm2Uxlx-9g,How to Hide a Security Camera (Indoors or Outside),2 years ago,6:58,"[{'url': 'https://i.ytimg.com/vi/Pfm2Uxlx-9g/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDLyZ2kGVtbx0sS7pEEfRQdy0s2Aw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/Pfm2Uxlx-9g/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLB9PV8XklxeoFREa_K6guhTeWMGbw', 'width': 720, 'height': 404}]","[{'text': 'Here are 7 unique ideas on how to hide a '}, {'text': 'security camera', 'bold': True}, {'text': ' in your home. Hiding a '}, {'text': 'security camera', 'bold': True}, {'text': ' can help prevent the camera\xa0...'}]",https://www.youtube.com/watch?v=Pfm2Uxlx-9g,,"849,763",849K,Smart Home Solver,UCwOBG77Tm8cE24FPxHb_abw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjT0K__4doPpDJsl28kx1v7tyez_B4ajnU_M1EbaQ=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCwOBG77Tm8cE24FPxHb_abw,"How to Hide a Security Camera (Indoors or Outside) by Smart Home Solver 2 years ago 6 minutes, 58 seconds 849,763 views","6 minutes, 58 seconds"
video,rluJ1SrT4xg,Goowls - Wireless Outdoor 360° 1080P Security Camera | With Pan/Tilt & Motion Tracking,2 months ago,6:37,"[{'url': 'https://i.ytimg.com/vi/rluJ1SrT4xg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDz2jv31jRbt8jXy0xQ-RaqpgKyEA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/rluJ1SrT4xg/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLBBv4fOtfIniRVP3hwjpn7SzEdWDw', 'width': 720, 'height': 404}]","[{'text': 'Goowls IPC3-1 1080p hd wifi home surveillance ip camera with pan/tilt 360. The Goowls 1080p '}, {'text': 'CCTV camera', 'bold': True}, {'text': ' has pan, tilt and\xa0...'}]",https://www.youtube.com/watch?v=rluJ1SrT4xg,,"5,613",5.6K,Andyhhhdx,UCUcTyGOPtHza_NrdHF8RT-g,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhwrABugHAy6TbdUfAMMjqf1gNxJooQIj_5iBgVqA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCUcTyGOPtHza_NrdHF8RT-g,"Goowls - Wireless Outdoor 360° 1080P Security Camera | With Pan/Tilt & Motion Tracking by Andyhhhdx 2 months ago 6 minutes, 37 seconds 5,613 views","6 minutes, 37 seconds"
video,Y8iaCyRY334,Ring Security Camera Install + Review,2 years ago,6:40,"[{'url': 'https://i.ytimg.com/vi/Y8iaCyRY334/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCsIGVPEcKUZosepIM2uvZWaOKMIQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/Y8iaCyRY334/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCZESsJ21NjtOl7uYYoC8Lo2Uw0hQ', 'width': 720, 'height': 404}]","[{'text': 'Remember the other week when Paul got on me for not installing the Ring '}, {'text': 'security cameras', 'bold': True}, {'text': ' quick enough? Well today I am\xa0...'}]",https://www.youtube.com/watch?v=Y8iaCyRY334,,"277,321",277K,Living to DIY with Rachel Metz,UCce7vvR81qpuXqFfICoKw1g,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnj6nOk4DMtOZSWAYZcmDnzp14P4q4rg2t9LaxinCg=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCce7vvR81qpuXqFfICoKw1g,"Ring Security Camera Install + Review by Living to DIY with Rachel Metz 2 years ago 6 minutes, 40 seconds 277,321 views","6 minutes, 40 seconds"
video,1m8jmwH-5-w,365 Day Battery!? - Eufy Wireless Security Camera!,11 months ago,8:57,"[{'url': 'https://i.ytimg.com/vi/1m8jmwH-5-w/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAQOIlppfAfenTZU9ccqcsvnTZFvQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/1m8jmwH-5-w/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLC59H4pCmVS0iPEPdAm24rUMgEWJw', 'width': 720, 'height': 404}]","[{'text': 'Wired '}, {'text': 'security', 'bold': True}, {'text': ' systems have their perks. But its nice that this wireless Eufy '}, {'text': 'security', 'bold': True}, {'text': ' system has a 365 day battery life, with no need\xa0...'}]",https://www.youtube.com/watch?v=1m8jmwH-5-w,,"1,128,616",1.1M,JerryRigEverything,UCWFKCr40YwOZQx8FHU_ZqqQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwni7jM17G7DNPF1g5kIwP75_xRX4OGL7mpPygPxZPA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCWFKCr40YwOZQx8FHU_ZqqQ,"365 Day Battery!? - Eufy Wireless Security Camera! by JerryRigEverything 11 months ago 8 minutes, 57 seconds 1,128,616 views","8 minutes, 57 seconds"
video,wREpnGqEhSM,How Lasers Impact Surveillance Cameras - Hong Kong,1 year ago,2:25,"[{'url': 'https://i.ytimg.com/vi/wREpnGqEhSM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLC6axy8uyMe14UGxl0UJcz-eStxKQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/wREpnGqEhSM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDABh4FeWcUjo89kT6rde0Fd9ex7w', 'width': 720, 'height': 404}]","[{'text': 'From our test report - https://ipvm.com/reports/lasers-'}, {'text': 'cameras', 'bold': True}, {'text': '.'}]",https://www.youtube.com/watch?v=wREpnGqEhSM,,"43,211",43K,IPVM,UCYQRrRKAH7OU-6OmJHZuIxQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnih6GRiAJomO5VFqIGfeTjIX6ZRsVSOsiGul3ySWg=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCYQRrRKAH7OU-6OmJHZuIxQ,"How Lasers Impact Surveillance Cameras - Hong Kong by IPVM 1 year ago 2 minutes, 25 seconds 43,211 views","2 minutes, 25 seconds"
video,-r2Pe5QLzfM,CCTV Camera On Android Mobile | Convert Old Mobile As Security Camera,8 months ago,4:14,"[{'url': 'https://i.ytimg.com/vi/-r2Pe5QLzfM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLATkSvoE-uW661iHr8uYifHdsdeMQ', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/-r2Pe5QLzfM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLAz4BJlp4dut4GYZHQgxy4aSmArSQ', 'width': 720, 'height': 404}]","[{'text': 'CCTV Camera', 'bold': True}, {'text': ' On Android Mobile | Convert Old Mobile As '}, {'text': 'Security Camera', 'bold': True}, {'text': ' App Link\xa0...'}]",https://www.youtube.com/watch?v=-r2Pe5QLzfM,,"17,269",17K,Selfie Station,UCg6gBp92yr7JHXBO1QyQzkA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwng4XTvVBhOV2UwMTa1LbnHfg6aDgN7F00gzgsfd-w=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCg6gBp92yr7JHXBO1QyQzkA,"CCTV Camera On Android Mobile | Convert Old Mobile As Security Camera by Selfie Station 8 months ago 4 minutes, 14 seconds 17,269 views","4 minutes, 14 seconds"
video,H7p5YEOrlSc,Nest Cams are a BIG RIPOFF - DIY WiFi Security Camera Guide,2 years ago,9:40,"[{'url': 'https://i.ytimg.com/vi/H7p5YEOrlSc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDQlisGYtEsR7eAgUx68SeImFpdSw', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/H7p5YEOrlSc/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLDxo_OUCpg4RaMB-5L15_UuFxS6CA', 'width': 720, 'height': 404}]","[{'text': 'Say goodbye to expensive Nest Cam subscriptions with your own DIY WiFi '}, {'text': 'security cameras', 'bold': True}, {'text': '. How To Guide:\xa0...'}]",https://www.youtube.com/watch?v=H7p5YEOrlSc,,"2,338,044",2.3M,Linus Tech Tips,UCXuqSBlHAE6Xw-yeJA0Tunw,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwniY8s1SAKzcuSpRCVQws9X4DY_btyihPC-BCFf7jw=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCXuqSBlHAE6Xw-yeJA0Tunw,"Nest Cams are a BIG RIPOFF - DIY WiFi Security Camera Guide by Linus Tech Tips 2 years ago 9 minutes, 40 seconds 2,338,044 views","9 minutes, 40 seconds"
video,xPdbgxeQAK4,Installing Ring Spotlight Wireless Security Camera Battery,5 months ago,2:11,"[{'url': 'https://i.ytimg.com/vi/xPdbgxeQAK4/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLArdoEA0HIbCD6zFlYC-Vg5DdVG5w', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/xPdbgxeQAK4/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCyBZndnNR0SjpiOsVNUGWFqurqpg', 'width': 720, 'height': 404}]","[{'text': 'The Ring Spotlight '}, {'text': 'Camera', 'bold': True}, {'text': "" will automatically activate once motion is detected, sending an alert to your smart device so you'll\xa0...""}]",https://www.youtube.com/watch?v=xPdbgxeQAK4,,"1,673",1.6K,Officeworks,UCkfJYXW2MTCbR44RGe4NYaQ,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnhsOTvNQQp9Gqr_SXRaPrC-kVI2oLE--YdJ4jfyyA=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCkfJYXW2MTCbR44RGe4NYaQ,"Installing Ring Spotlight Wireless Security Camera Battery by Officeworks 5 months ago 2 minutes, 11 seconds 1,673 views","2 minutes, 11 seconds"
video,YUTaX5e0hhY,Nest Cam Indoor Security Camera Review,4 years ago,3:41,"[{'url': 'https://i.ytimg.com/vi/YUTaX5e0hhY/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCd_lSbgqk4KVix71n_01CVfppCEg', 'width': 480, 'height': 270}]","[{'text': 'Nest Cam Indoor '}, {'text': 'Security Camera', 'bold': True}, {'text': "" Review Hey techies! Here's the review of nest indoor sercurity camera. I think this is a great\xa0...""}]",https://www.youtube.com/watch?v=YUTaX5e0hhY,,"161,049",161K,JrTech,UCYFrbqXRJCB7L1-TkMlboWA,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjsbQ81o7tL00RkRDlEEhncjjfv9qtEVubvEMmB=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UCYFrbqXRJCB7L1-TkMlboWA,"Nest Cam Indoor Security Camera Review by JrTech 4 years ago 3 minutes, 41 seconds 161,049 views","3 minutes, 41 seconds"
video,FLKzBWilXRE,YI Outdoor Security Camera Review,1 year ago,21:03,"[{'url': 'https://i.ytimg.com/vi/FLKzBWilXRE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD80z-Sl_mo1WLCjI-VpHo1aF74HA', 'width': 360, 'height': 202}, {'url': 'https://i.ytimg.com/vi/FLKzBWilXRE/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLCr4vTFKu5kSUhve9zzWSqh75zWAA', 'width': 720, 'height': 404}]","[{'text': 'Ladies and gentlemen, meet the #YIOutdoor '}, {'text': 'Security Camera', 'bold': True}, {'text': '. It works in temperatures from five to 122 degrees Fahrenheit and\xa0...'}]",https://www.youtube.com/watch?v=FLKzBWilXRE,,"17,888",17K,Security.org,UC6DS1pJ0Y9UsjS5jz3cvU1g,"[{'url': 'https://yt3.ggpht.com/ytc/AAUvwnjNVR8efOj-flXRCenvKiCDEwi2SOvxbZ0F9QLo=s68-c-k-c0x00ffffff-no-rj', 'width': 68, 'height': 68}]",https://www.youtube.com/channel/UC6DS1pJ0Y9UsjS5jz3cvU1g,"YI Outdoor Security Camera Review by Security.org 1 year ago 21 minutes 17,888 views","21 minutes, 3 seconds"
